16608725371	14983099009	20220115011551	2398
17204205762	15779337334	20221103110155	1421
19027095732	14001437520	20220624191832	0418
19536627742	14545593695	20220514222937	1287
18446070668	16289849850	20220222235950	0698
13224084125	17309197910	20221111183706	2974
15733539163	19536627742	20220212192206	2968
19508752064	16102209210	20220325000236	1302
18562615737	15437102507	20220115034552	1493
18069051340	13764267516	20221113203558	2930
15437102507	17102771849	20220514044114	0082
13764267516	16273256313	20221008080020	0401
14153450335	15507540426	20221210145513	2809
13104107467	14114536420	20220114204245	2879
16063855984	18739005535	20221117001952	0342
15779337334	18224174585	20221217083529	3542
16289849850	19482261837	20220221224944	0558
13104107467	17332523654	20220725150109	2722
15733539163	17742677428	20220202225908	3358
18998066695	17696971887	20220310111538	2071
18998066695	18739005535	20220320100922	2626
18224174585	18739005535	20220722142140	2300
17765982602	13266577838	20220701173511	1584
17875647896	13764267516	20221124231926	1915
19508752064	17756464290	20220914160156	1721
16063855984	14246219038	20220310062035	3353
13266577838	17227494764	20220116154018	1288
17742677428	18998066695	20220722002026	1180
13764267516	13785877362	20221124201837	0733
15116616990	17742677428	20220620055739	0183
15437102507	16273256313	20220417054136	2597
15437102507	17772779639	20221108081802	1215
14607572223	13764267516	20221008103720	0442
18748616334	18998066695	20220520203945	0428
17875647896	17756464290	20220514125416	0739
15116616990	13715775095	20220203110733	2662
18562615737	13266577838	20220804011115	3254
16102209210	14114536420	20221101000358	1931
13715775095	17309197910	20220703193246	0881
15070551695	18748616334	20220223142012	0660
14001437520	16497418054	20220429051852	1308
17894430570	14001437520	20220819044427	2118
17696971887	17772779639	20220626225603	2257
17756464290	17742677428	20220119004650	2125
19689406613	18748616334	20220507141658	0319
15733539163	19689406613	20220220002235	2480
13209621229	14153450335	20220216173910	3219
13266577838	18998066695	20220421110728	3365
18069051340	19935985322	20220903234654	3497
14001437520	17309197910	20220703072118	1680
16466802415	13350565591	20220630142626	2084
14545593695	15437102507	20220212102223	3362
17332523654	13209621229	20220620031931	0436
13764267516	18739005535	20220421111014	2339
18069051340	14153450335	20220613042741	2617
17756464290	17742677428	20220704095813	1439
13224084125	13764267516	20220317000324	3519
15507540426	13785877362	20220523101832	2145
17227494764	17309197910	20220922033137	1308
14246219038	16102209210	20221007190608	0745
18739005535	19935985322	20220811100539	1814
15507540426	13350565591	20220208050847	2484
17765982602	19509192781	20221004062705	3314
14147690211	17227494764	20220311183733	1730
14983099009	15116616990	20220116220403	0426
13266577838	14114536420	20220811140533	0955
17696971887	14545593695	20220114230514	0874
17772779639	17742677428	20221230063546	0556
17875647896	17375291437	20221204024344	2540
17894430570	15779337334	20220102213822	1036
17894430570	16466802415	20221217104230	2687
19482261837	18224174585	20220512234028	1173
14983099009	19689406613	20220509013129	2690
17227494764	19536627742	20220115050917	2479
15116616990	18069051340	20220916221610	1034
19482261837	16289849850	20220304014516	3318
19482261837	18748616334	20220109074446	0510
16102209210	14983099009	20220913131127	0525
17332523654	17756464290	20221221004205	3515
17332523654	16102209210	20220620095641	1185
13104107467	13764267516	20220411042235	2361
17756464290	13266577838	20220915134521	1650
14246219038	18137043747	20221126134449	2185
19536627742	16063855984	20221221223609	1104
15733539163	14147690211	20221218185922	3534
19482261837	18069051340	20221130002543	1976
17227494764	17309197910	20220212135859	1035
18998066695	17756464290	20221217082516	1498
19509192781	18562615737	20221018100313	2006
17875647896	13209621229	20221225212219	2235
14147690211	17894430570	20220211003128	2671
19482261837	18069051340	20220826093723	1735
19482261837	18188625874	20220806024330	0833
18739005535	18224174585	20220320211409	3224
14246219038	17742677428	20221231083141	2852
19536627742	14153450335	20221113020704	3554
13266577838	18748616334	20221226094322	0187
19508752064	18069051340	20220421103700	0812
13350565591	17894430570	20220206115925	0011
18224174585	17309197910	20220121050223	2484
17309197910	16608725371	20221127120615	0204
17765982602	13350565591	20221205141012	0303
18137043747	15507540426	20220620022549	3580
13266577838	19482261837	20221220052305	0320
15116616990	18562615737	20220601154549	0303
13935324629	17772779639	20220718003911	2656
15437102507	14607572223	20220301085625	2270
17772779639	13224084125	20220309203056	1915
14983099009	14246219038	20220404221242	1262
14114536420	18224174585	20220507220623	1039
19935985322	17696971887	20220908214051	1573
16608725371	13715775095	20220614140705	2586
18154089269	17756464290	20220929164129	2223
13350565591	14114536420	20220705130333	0323
13715775095	18154089269	20221015231706	3596
17227494764	13224084125	20220319014419	2956
13935324629	14153450335	20220816145508	2700
14607572223	13266577838	20221122040420	0545
17204205762	14147690211	20220623204413	2160
18069051340	13266577838	20220210102020	0399
19482261837	17742677428	20220915134442	1918
17696971887	13935324629	20220227150717	0221
17894430570	17742677428	20220109160956	3308
13104107467	15779337334	20220313162149	2290
15507540426	18224174585	20220321084529	2420
13935324629	18154089269	20221120131418	0919
18188625874	18748616334	20220502183645	2786
13935324629	18748616334	20220619183645	2394
17742677428	17102771849	20220111172117	2464
17742677428	17756464290	20220627133115	2621
18998066695	15070551695	20220209001135	3346
13350565591	16063855984	20220102054629	1594
16063855984	17765982602	20220219230226	1535
16063855984	16102209210	20220201170234	1071
13715775095	18069051340	20221121031148	3393
19509192781	14246219038	20220517014630	1921
17102771849	13715775095	20220113074248	1171
18188625874	16497418054	20220325212255	1023
13104107467	18562615737	20220315173147	1437
13935324629	19508752064	20220202070841	0863
17332523654	16063855984	20221127192600	0071
13209621229	18562615737	20220303092428	0783
14607572223	15070551695	20220906023144	2114
19482261837	16102209210	20220102132615	0076
14545593695	17375291437	20221124133950	2697
13209621229	17227494764	20221018113912	2945
14545593695	19482261837	20220414033207	3585
19482261837	13104107467	20220304061502	3126
14147690211	18748616334	20220116141302	2519
18069051340	17102771849	20221004150134	3501
19536627742	14114536420	20220624074436	0062
14545593695	17894430570	20220406224410	2094
16063855984	15116616990	20221112140751	1344
16497418054	13764267516	20220131234723	1718
13764267516	14246219038	20220629034132	0302
17894430570	13764267516	20221229033125	1551
17375291437	13224084125	20220110082623	1898
15779337334	18069051340	20221010234048	1229
17756464290	17696971887	20220728142418	2446
17696971887	13104107467	20220102084741	1542
16608725371	15507540426	20221120201812	0084
18998066695	19508752064	20220209204201	1228
13764267516	13935324629	20220715173142	1378
13104107467	18739005535	20220824174740	0053
14607572223	17332523654	20220420131118	2652
17772779639	19508752064	20220213183349	0549
15507540426	19935985322	20220924225710	1927
14983099009	18137043747	20220825162223	2311
15437102507	18137043747	20220617064757	3519
13266577838	17309197910	20220728105618	3038
13224084125	18188625874	20221213211545	1717
18562615737	14153450335	20220310221233	0299
17894430570	15070551695	20220311211145	1753
16608725371	14983099009	20221229043442	2967
14246219038	14153450335	20221010125820	0099
16273256313	19482261837	20220116140953	1192
14153450335	15116616990	20220822140108	3101
18748616334	16063855984	20221023210541	0920
18154089269	13350565591	20220407065303	2979
14545593695	15116616990	20220709044644	3532
15779337334	13715775095	20221110220007	3435
16608725371	13266577838	20220520203408	1849
19508752064	15733539163	20221206080046	0100
15779337334	18748616334	20220828031300	1334
14246219038	17102771849	20220717055508	2944
17875647896	19508752064	20221013132204	3486
17227494764	17894430570	20220604012316	2129
17696971887	19482261837	20220924160205	3255
17227494764	16102209210	20220904195317	1750
18224174585	17204205762	20220708052809	2128
14114536420	14153450335	20220613174019	0895
16289849850	18562615737	20220619125620	2379
17742677428	19536627742	20220929092441	2151
13935324629	16497418054	20221221171634	1036
15733539163	16497418054	20220103115308	0025
17102771849	17765982602	20220609001531	0332
13104107467	19935985322	20220823194806	2064
17894430570	19508752064	20220411181933	3305
17102771849	16608725371	20220221093944	2865
18998066695	17875647896	20220218121012	3514
14983099009	16466802415	20220612113709	2857
14607572223	13104107467	20220531062915	0154
17765982602	18446070668	20220129161833	0557
17875647896	13104107467	20221002044511	1707
14001437520	16273256313	20221001002938	3155
18748616334	18137043747	20221201221008	2841
16289849850	15507540426	20221015223449	3262
14983099009	16608725371	20220425084620	2871
19689406613	16608725371	20220420091158	1878
14153450335	17696971887	20220317174328	2370
19509192781	16102209210	20220916052532	1202
13715775095	13764267516	20221212233734	3215
14545593695	18562615737	20220514200501	2894
14246219038	13935324629	20220729074203	2406
15437102507	17375291437	20220817080559	0372
18188625874	14246219038	20220310171309	2948
18748616334	15437102507	20220326095719	1936
16497418054	13350565591	20220327064325	1293
16102209210	15070551695	20220705155308	2141
14114536420	18562615737	20221220103310	1379
17309197910	18154089269	20220209051616	2916
16289849850	16608725371	20220513144558	3507
13764267516	16102209210	20220427051800	1449
14114536420	17894430570	20220803113906	1862
13715775095	18069051340	20220918085714	1267
13104107467	17696971887	20221128221250	2626
18137043747	18154089269	20221001040100	1950
19482261837	18998066695	20220418005913	0006
18069051340	16273256313	20220919052506	1614
16273256313	18446070668	20220216233441	1231
18748616334	14983099009	20220225075135	0605
13104107467	17696971887	20220414115145	0024
17875647896	13785877362	20220409152227	0005
16102209210	16273256313	20220320125248	2057
14114536420	13209621229	20221102160524	2154
18224174585	18446070668	20221117021728	0203
16102209210	17894430570	20221203184254	0216
16102209210	16497418054	20220131053955	0807
14001437520	18739005535	20220507184917	1391
19027095732	13350565591	20220423234110	1546
17227494764	18188625874	20220316201745	2566
18154089269	17309197910	20220512041708	0840
15733539163	13209621229	20220412124609	0181
16289849850	18748616334	20220215121506	1101
13224084125	13935324629	20220514153846	0498
19536627742	17696971887	20221128223037	1617
13266577838	17375291437	20220920013929	2306
15507540426	17772779639	20220527171531	3249
14607572223	17309197910	20221022173908	2232
18069051340	15733539163	20221003204311	3408
18748616334	13785877362	20220520072813	2059
18188625874	17375291437	20220219042656	1609
13785877362	18137043747	20221217225916	0908
16466802415	18069051340	20220205015053	1903
17742677428	15116616990	20220202182106	0022
18224174585	13785877362	20221129123652	2809
17375291437	18739005535	20220719043407	3168
16273256313	13209621229	20220322205618	1016
16273256313	15116616990	20220428082022	1095
17765982602	13785877362	20220905125702	1965
15116616990	15070551695	20220509173218	0333
19027095732	19482261837	20220716033527	2420
18069051340	17375291437	20220311111223	2346
17332523654	18446070668	20221012120539	2223
13224084125	17375291437	20221230131749	1871
17227494764	13266577838	20220723024604	0648
14246219038	19508752064	20220505033452	2625
17765982602	17204205762	20220821224800	0632
14246219038	13350565591	20220428084853	1269
15733539163	17765982602	20220910172114	1487
13764267516	15116616990	20221210110654	0347
17204205762	13224084125	20220609050144	0142
16273256313	16289849850	20220707165830	1844
15116616990	15437102507	20221130053224	0077
13715775095	13935324629	20220305195035	3470
19536627742	18998066695	20221119024544	2114
18739005535	16063855984	20220414235535	3282
13764267516	18562615737	20221031193233	1944
16102209210	14983099009	20220507005942	0872
19508752064	13266577838	20220914121007	1536
18739005535	18154089269	20221126132514	2036
19027095732	14114536420	20220814091943	1549
16497418054	15507540426	20220108012304	0514
18188625874	19509192781	20221016144811	0916
19482261837	14246219038	20220405015051	1179
18446070668	18739005535	20220301155840	1000
16289849850	14545593695	20220601130706	0039
16497418054	18998066695	20220122231928	2374
13785877362	13935324629	20220730211106	2932
15733539163	17756464290	20220509235714	2653
13209621229	17696971887	20220803074433	2287
14246219038	13764267516	20221129044553	0091
13785877362	14114536420	20221129181815	1738
19482261837	18137043747	20221110180129	1877
14983099009	15779337334	20221029130242	1901
13266577838	17756464290	20221115234156	1619
17309197910	17894430570	20221227160454	2614
18998066695	16102209210	20221112184328	2613
17375291437	17875647896	20220204093705	1099
14545593695	18137043747	20220618124238	2111
15437102507	15779337334	20220810202959	2943
17765982602	14607572223	20220417021124	0911
13764267516	13935324629	20220330165319	1080
16102209210	16063855984	20220604222134	0224
14607572223	14147690211	20220418102440	1057
16608725371	17204205762	20220805215314	1685
16273256313	17772779639	20220324084152	0908
18224174585	17875647896	20220902112414	3543
18224174585	14001437520	20220714085335	1607
16497418054	19689406613	20221225050949	2853
19482261837	13104107467	20220705063738	2523
18748616334	17204205762	20221104022034	0560
16497418054	17375291437	20220723030547	2552
17696971887	18446070668	20221128044506	2698
18739005535	16273256313	20220528130800	2450
18739005535	13209621229	20220220032344	2138
14001437520	16497418054	20220426011456	1784
18998066695	16466802415	20220201081613	1630
16608725371	14114536420	20220217061037	1190
13209621229	16102209210	20220416055021	2940
17227494764	17332523654	20221209145715	1835
13350565591	18562615737	20221029112729	1867
17309197910	17375291437	20221205062328	1233
14246219038	17309197910	20220928051049	2677
16063855984	17309197910	20221004081051	0434
19508752064	15437102507	20220531151745	1072
15070551695	15733539163	20221009145713	0184
15116616990	17772779639	20221230215630	3481
19689406613	13224084125	20220906211855	0381
17875647896	14153450335	20220602172130	0878
15507540426	15116616990	20221014051204	0226
17102771849	18998066695	20221006085400	1753
19536627742	18748616334	20220720152423	3487
18446070668	19536627742	20220415133954	0061
13104107467	17765982602	20220903053756	2585
14001437520	14545593695	20221230222502	3341
13104107467	17772779639	20221107081255	1628
17204205762	15733539163	20220407125846	1286
19935985322	17756464290	20220326201850	0573
14545593695	13350565591	20220331180319	0134
15437102507	16273256313	20220210215537	2077
16102209210	17756464290	20221012185557	1457
19536627742	14607572223	20220312065000	0011
16608725371	17765982602	20220822165844	3452
14246219038	19027095732	20220208002224	1265
14545593695	18739005535	20220827003208	1128
14983099009	17772779639	20220607034718	0197
18739005535	13209621229	20221010194156	1765
14983099009	18446070668	20221204212136	3290
13104107467	17102771849	20220208003336	2975
18748616334	18137043747	20221209092637	3582
19935985322	15733539163	20220408053057	2721
17227494764	15437102507	20220102111044	3364
15070551695	17756464290	20220602035743	1226
19509192781	14153450335	20220917163150	1877
19508752064	16063855984	20220305013435	0404
16608725371	13224084125	20221230113809	2242
19536627742	17102771849	20220309205641	0058
18154089269	17204205762	20220218171803	3249
16063855984	18188625874	20220810224544	2772
16273256313	17375291437	20220807145418	3242
18224174585	17696971887	20220802072559	1731
13266577838	18998066695	20220421154800	2829
15779337334	14001437520	20221030084106	1832
17696971887	17765982602	20220427041648	1094
19509192781	14607572223	20220923134024	2109
